lakeid,year4,sampledate,larger_group,total_biomass
TB,2014,2014-09-09,COPEPODA,10.086668182948118
TB,2014,2014-09-09,ROTIFERA,0.8854073119642857
TB,2014,2014-10-06,CLADOCERA,2.8293782662793157
TB,2014,2014-10-06,COPEPODA,10.927518099650161
TB,2014,2014-10-06,ROTIFERA,4.544082010056057
TB,2014,2014-11-07,CLADOCERA,5.074543659384595
TB,2014,2014-11-07,COPEPODA,14.843397029466457
TB,2014,2014-11-07,ROTIFERA,3.64325932803991
TB,2015,2015-03-06,COPEPODA,0.04266618791736542
TB,2015,2015-04-21,CLADOCERA,1.0908614257761455
TB,2015,2015-04-21,COPEPODA,28.4898776092755
TB,2015,2015-04-21,ROTIFERA,0.02273348
TB,2015,2015-05-21,CLADOCERA,2.2419473384657302
TB,2015,2015-05-21,COPEPODA,5.02420881152347
TB,2015,2015-05-21,ROTIFERA,0.036245638009259264
TB,2015,2015-06-17,CLADOCERA,364.75980840033804
TB,2015,2015-06-17,COPEPODA,280.91509203533934
TB,2015,2015-06-17,ROTIFERA,0.3886914677753439
TB,2015,2015-07-15,CLADOCERA,61.799952982413515
TB,2015,2015-07-15,COPEPODA,23.920380579729027
TB,2015,2015-07-15,ROTIFERA,0.03181082857142857
TB,2015,2015-08-11,CLADOCERA,30.931413894595103
TB,2015,2015-08-11,COPEPODA,83.55634201266089
TB,2015,2015-08-11,ROTIFERA,0.0317413555026455
TB,2015,2015-09-10,CLADOCERA,24.76768337118738
TB,2015,2015-09-10,COPEPODA,2.6392970820082002
TB,2015,2015-09-10,ROTIFERA,0.48738066527666657
TB,2015,2015-10-05,CLADOCERA,128.26529148445368
TB,2015,2015-10-05,COPEPODA,5.140104726539566
TB,2015,2015-10-05,ROTIFERA,1.7517049317958162
TB,2015,2015-11-17,CLADOCERA,45.81364347625609
TB,2015,2015-11-17,COPEPODA,9.171042804025472
TB,2015,2015-11-17,ROTIFERA,2.521008385638806
TB,2016,2016-02-24,ROTIFERA,0.28750567367407404
TB,2016,2016-04-22,CLADOCERA,1.3296393495442596
TB,2016,2016-04-22,COPEPODA,7.94420944835708
TB,2016,2016-04-22,ROTIFERA,0.551332529522963
TB,2016,2016-05-24,CLADOCERA,28.39429081788603
TB,2016,2016-05-24,COPEPODA,19.67228632789251
TB,2016,2016-05-24,ROTIFERA,1.8094200350700258
TB,2016,2016-06-22,CLADOCERA,50.24046652948611
TB,2016,2016-06-22,COPEPODA,60.30675115895153
TB,2016,2016-06-22,ROTIFERA,1.1879994085901586
TB,2016,2016-07-18,CLADOCERA,50.12568961077676
TB,2016,2016-07-18,COPEPODA,165.73840856469675
TB,2016,2016-07-18,ROTIFERA,0.3041695573627513
TB,2016,2016-08-16,CLADOCERA,65.83850092297062
TB,2016,2016-08-16,COPEPODA,149.01518837973313
TB,2016,2016-08-16,ROTIFERA,0.0791156694095238
TB,2016,2016-09-14,CLADOCERA,28.308049706320176
TB,2016,2016-09-14,COPEPODA,18.127340712836126
TB,2016,2016-09-14,ROTIFERA,0.0015876104948148147
TB,2016,2016-10-10,CLADOCERA,53.84122688987458
TB,2016,2016-10-10,COPEPODA,25.463485371571114
TB,2016,2016-10-10,ROTIFERA,0.047009360648874385
TB,2016,2016-11-16,CLADOCERA,130.67528999375594
TB,2016,2016-11-16,COPEPODA,5.434639551351768
TB,2016,2016-11-16,ROTIFERA,0.2175026377896296
TB,2017,2017-02-17,ROTIFERA,0.0015876104948148147
TB,2017,2017-04-19,CLADOCERA,0.5817356942847615
TB,2017,2017-04-19,COPEPODA,0.6826590066778467
TB,2017,2017-04-19,ROTIFERA,0.010366049477498777
TB,2017,2017-05-18,CLADOCERA,0.7397314673865245
TB,2017,2017-05-18,COPEPODA,0.04266618791736542
TB,2017,2017-05-18,ROTIFERA,0.15766314285755173
TB,2017,2017-06-15,CLADOCERA,88.50357185438953
TB,2017,2017-06-15,COPEPODA,68.61172154571854
TB,2017,2017-06-15,ROTIFERA,0.6461574713896295
TB,2017,2017-07-10,CLADOCERA,127.29496194140351
TB,2017,2017-07-10,COPEPODA,107.55572503130526
TB,2017,2017-07-10,ROTIFERA,0.5567215730175661
TB,2017,2017-08-07,CLADOCERA,49.433832588204346
TB,2017,2017-08-07,COPEPODA,113.51829769337624
TB,2017,2017-08-07,ROTIFERA,0.5937663250607407
TB,2017,2017-09-06,CLADOCERA,28.392827107972252
TB,2017,2017-09-06,COPEPODA,14.887082793235969
TB,2017,2017-09-06,ROTIFERA,0.6099950653066666
TB,2017,2017-10-02,CLADOCERA,81.01939796202535
TB,2017,2017-10-02,COPEPODA,40.85966632636828
TB,2017,2017-10-02,ROTIFERA,0.5241382108148147
TB,2017,2017-11-06,CLADOCERA,288.2018314122945
TB,2017,2017-11-06,COPEPODA,33.3843757078484
TB,2017,2017-11-06,ROTIFERA,1.9847812502259259
TB,2018,2018-02-23,ROTIFERA,0.008731857721481481
TB,2018,2018-05-16,CLADOCERA,7.315417429409777
TB,2018,2018-05-16,COPEPODA,76.42151183815105
TB,2018,2018-05-16,ROTIFERA,0.028523230275555554
TB,2018,2018-06-12,CLADOCERA,129.33494884379857
TB,2018,2018-06-12,COPEPODA,216.04147206437966
TB,2018,2018-06-12,ROTIFERA,0.2364179265875901
TB,2018,2018-07-10,CLADOCERA,76.71054937964188
TB,2018,2018-07-10,COPEPODA,41.193336870218005
TB,2018,2018-07-10,ROTIFERA,0.08282246848296296
TB,2018,2018-08-06,CLADOCERA,31.264688719228733
TB,2018,2018-08-06,COPEPODA,51.76850257522583
TB,2018,2018-08-06,ROTIFERA,0.019051325937777773
TB,2018,2018-09-06,CLADOCERA,55.18879563605565
TB,2018,2018-09-06,COPEPODA,40.804083005177134
TB,2018,2018-09-06,ROTIFERA,0.007144247226666666
TB,2018,2018-10-01,CLADOCERA,385.9935075065789
TB,2018,2018-10-01,COPEPODA,60.4741866131226
TB,2018,2018-10-01,ROTIFERA,0.007938052474074073
TB,2018,2018-11-07,CLADOCERA,97.48745750161517
TB,2018,2018-11-07,COPEPODA,1.037369217526575
TB,2018,2018-11-07,ROTIFERA,0.020998193958518516
TB,2019,2019-02-22,ROTIFERA,0.003307500000000002
TB,2019,2019-05-06,CLADOCERA,9.29024880725786
TB,2019,2019-05-06,COPEPODA,3.4926208403555083
TB,2019,2019-05-06,ROTIFERA,0.1855832979
TB,2019,2019-06-04,CLADOCERA,144.77545442439774
TB,2019,2019-06-04,COPEPODA,19.588609527196528
TB,2019,2019-06-04,ROTIFERA,0.09073293975719576
TB,2019,2019-07-01,CLADOCERA,25.970352757307232
TB,2019,2019-07-01,COPEPODA,39.707556589845794
TB,2019,2019-07-01,ROTIFERA,0.048587637423915336
TB,2019,2019-07-29,CLADOCERA,21.79085911188259
TB,2019,2019-07-29,COPEPODA,194.71666400663213
TB,2019,2019-07-29,ROTIFERA,0.05265448016761903
TB,2019,2019-08-26,CLADOCERA,49.109050333739546
TB,2019,2019-08-26,COPEPODA,257.12516965053965
TB,2019,2019-08-26,ROTIFERA,0.274120818970582
TB,2019,2019-09-24,CLADOCERA,189.65686659499642
TB,2019,2019-09-24,COPEPODA,129.3255570184018
TB,2019,2019-09-24,ROTIFERA,0.02898041643259259
TB,2019,2019-10-23,CLADOCERA,380.029734241903
TB,2019,2019-10-23,COPEPODA,50.179980389787595
TB,2019,2019-10-23,ROTIFERA,0.22217840263629626
TB,2019,2019-11-05,CLADOCERA,759.0257150677571
TB,2019,2019-11-05,COPEPODA,25.776415628924017
TB,2019,2019-11-05,ROTIFERA,0.31426259619473557
TR,1981,1981-04-22,CLADOCERA,7.304857299945971
TR,1981,1981-04-22,COPEPODA,54.46754381581469
TR,1981,1981-04-22,ROTIFERA,2.590642844682174
TR,1981,1981-07-02,CLADOCERA,36.10637861305173
TR,1981,1981-07-02,COPEPODA,72.86475500178801
TR,1981,1981-07-02,ROTIFERA,4.842838519859504
TR,1981,1981-07-29,CLADOCERA,48.34511019769792
TR,1981,1981-07-29,COPEPODA,178.03492332638726
TR,1981,1981-07-29,ROTIFERA,0.8916882916895367
TR,1981,1981-08-10,CLADOCERA,8.308020477317264
TR,1981,1981-08-10,COPEPODA,10.332277515590432
TR,1981,1981-08-10,ROTIFERA,0.16498977500780088
TR,1981,1981-08-26,CLADOCERA,9.961795609567629
TR,1981,1981-08-26,COPEPODA,13.968004943028259
TR,1981,1981-08-26,ROTIFERA,0.11083416367238219
TR,1982,1982-01-19,CLADOCERA,27.08674672370771
TR,1982,1982-01-19,COPEPODA,58.150578647506116
TR,1982,1982-01-19,ROTIFERA,3.5645662467545183
TR,1982,1982-03-02,CLADOCERA,3.1611077653680812
TR,1982,1982-03-02,COPEPODA,35.319296407882646
TR,1982,1982-03-02,ROTIFERA,1.0440675054256767
TR,1982,1982-04-06,CLADOCERA,0.8164252936821674
TR,1982,1982-04-06,COPEPODA,34.58608442556662
TR,1982,1982-04-06,ROTIFERA,0.45263833301565864
TR,1982,1982-05-13,CLADOCERA,0.8256781944203045
TR,1982,1982-05-13,COPEPODA,84.66222838533234
TR,1982,1982-05-13,ROTIFERA,5.246976762323567
TR,1982,1982-05-26,CLADOCERA,0.3526482834456676
TR,1982,1982-05-26,COPEPODA,8.552483354705872
TR,1982,1982-05-26,ROTIFERA,0.649654465389081
TR,1982,1982-06-08,CLADOCERA,10.37207928620261
TR,1982,1982-06-08,COPEPODA,57.19186980500607
TR,1982,1982-06-08,ROTIFERA,3.1972127673985566
TR,1982,1982-08-03,CLADOCERA,32.631481095481234
TR,1982,1982-08-03,COPEPODA,81.28331516707526
TR,1982,1982-08-03,ROTIFERA,1.2382044204189613
TR,1982,1982-08-17,CLADOCERA,11.414619462134567
TR,1982,1982-08-17,COPEPODA,9.578250987562665
TR,1982,1982-08-17,ROTIFERA,0.2621608296747052
TR,1982,1982-09-11,CLADOCERA,28.008170263579352
TR,1982,1982-09-11,COPEPODA,17.02768907914074
TR,1982,1982-09-11,ROTIFERA,0.40625579145775215
TR,1982,1982-10-04,CLADOCERA,16.04449333383602
TR,1982,1982-10-04,COPEPODA,52.92629049912399
TR,1982,1982-10-04,ROTIFERA,0.9372524059971528
TR,1982,1982-10-21,CLADOCERA,15.644304141505721
TR,1982,1982-10-21,COPEPODA,34.751392921481816
TR,1982,1982-10-21,ROTIFERA,0.9276217863675356
TR,1982,1982-11-08,CLADOCERA,33.100849786461986
TR,1982,1982-11-08,COPEPODA,54.39452132572855
TR,1982,1982-11-08,ROTIFERA,0.9724317297158676
TR,1982,1982-11-29,CLADOCERA,9.299963041362604
TR,1982,1982-11-29,COPEPODA,34.49745172237579
TR,1982,1982-11-29,ROTIFERA,1.8589605437553456
TR,1983,1983-01-10,COPEPODA,25.651747522356526
TR,1983,1983-01-10,ROTIFERA,2.5834776537977957
TR,1983,1983-02-16,CLADOCERA,7.237686198337273
TR,1983,1983-02-16,COPEPODA,76.07190610965576
TR,1983,1983-02-16,ROTIFERA,1.706193236952628
TR,1983,1983-03-29,CLADOCERA,1.5953136632065916
TR,1983,1983-03-29,COPEPODA,46.31374345140284
TR,1983,1983-03-29,ROTIFERA,2.609880095525355
TR,1983,1983-05-09,COPEPODA,153.71192205945349
TR,1983,1983-05-09,ROTIFERA,4.639783386415576
TR,1983,1983-05-24,CLADOCERA,1.5953136632065916
TR,1983,1983-05-24,COPEPODA,151.72692316777034
TR,1983,1983-05-24,ROTIFERA,14.843609432778928
TR,1983,1983-06-07,CLADOCERA,10.113666911751348
TR,1983,1983-06-07,COPEPODA,91.00346697240663
TR,1983,1983-06-07,ROTIFERA,7.8816090375199845
TR,1983,1983-06-20,CLADOCERA,7.1537223213264
TR,1983,1983-06-20,COPEPODA,182.27136548804805
TR,1983,1983-06-20,ROTIFERA,10.669328128043285
TR,1983,1983-07-06,CLADOCERA,34.1980818367992
TR,1983,1983-07-06,COPEPODA,197.70623225931902
TR,1983,1983-07-06,ROTIFERA,2.980446774942786
TR,1983,1983-08-03,CLADOCERA,38.28104070076459
TR,1983,1983-08-03,COPEPODA,102.45871010946627
TR,1983,1983-08-03,ROTIFERA,2.8930120190619717
TR,1983,1983-08-15,CLADOCERA,81.68396322268362
TR,1983,1983-08-15,COPEPODA,109.86805892864272
TR,1983,1983-08-15,ROTIFERA,3.4631728706585014
TR,1983,1983-09-08,CLADOCERA,31.006333305210827
TR,1983,1983-09-08,COPEPODA,61.75769812183072
TR,1983,1983-09-08,ROTIFERA,1.0370417722791208
TR,1983,1983-11-17,CLADOCERA,7.399123935822461
TR,1983,1983-11-17,COPEPODA,47.67275247203396
TR,1983,1983-11-17,ROTIFERA,2.481932000314203
TR,1984,1984-02-21,COPEPODA,46.433224790837706
TR,1984,1984-02-21,ROTIFERA,2.197121694498577
TR,1984,1984-05-07,CLADOCERA,5.880369875034615
TR,1984,1984-05-07,COPEPODA,114.90087249558553
TR,1984,1984-05-07,ROTIFERA,6.403805393931991
TR,1984,1984-06-07,CLADOCERA,30.435072129951646
TR,1984,1984-06-07,COPEPODA,109.64569324888097
TR,1984,1984-06-07,ROTIFERA,6.739663100355941
TR,1984,1984-07-05,CLADOCERA,80.02581420835482
TR,1984,1984-07-05,COPEPODA,74.09545269317353
TR,1984,1984-07-05,ROTIFERA,2.5096791301429118
TR,1984,1984-08-02,CLADOCERA,40.607487723908335
TR,1984,1984-08-02,COPEPODA,139.94157890156285
TR,1984,1984-08-02,ROTIFERA,1.4231612845692962
TR,1984,1984-08-15,CLADOCERA,46.3402600461599
TR,1984,1984-08-15,COPEPODA,106.99150179126536
TR,1984,1984-08-15,ROTIFERA,1.0503276484248765
TR,1984,1984-09-04,CLADOCERA,69.84668869854761
TR,1984,1984-09-04,COPEPODA,84.16362095437283
TR,1984,1984-09-04,ROTIFERA,5.096354511506829
TR,1984,1984-11-06,CLADOCERA,14.895191781728911
TR,1984,1984-11-06,COPEPODA,69.44890972304776
TR,1984,1984-11-06,ROTIFERA,0.9074994761398976
TR,1985,1985-02-25,CLADOCERA,2.1326824760761802
TR,1985,1985-02-25,COPEPODA,54.49126319720945
TR,1985,1985-02-25,ROTIFERA,2.076290614404833
TR,1985,1985-04-30,COPEPODA,84.46430329608914
TR,1985,1985-04-30,ROTIFERA,3.810755908177812
TR,1985,1985-05-28,CLADOCERA,12.384454778573982
TR,1985,1985-05-28,COPEPODA,92.45414512802199
TR,1985,1985-05-28,ROTIFERA,5.612681125348002
TR,1985,1985-06-11,CLADOCERA,11.742520873517613
TR,1985,1985-06-11,COPEPODA,87.58938617334483
TR,1985,1985-06-11,ROTIFERA,10.579154585524497
TR,1985,1985-06-26,CLADOCERA,121.05718354086731
TR,1985,1985-06-26,COPEPODA,75.35765870775549
TR,1985,1985-06-26,ROTIFERA,7.054803454054138
TR,1985,1985-07-24,CLADOCERA,50.81679404102621
TR,1985,1985-07-24,COPEPODA,79.6780849448937
TR,1985,1985-07-24,ROTIFERA,2.2761158274412487
TR,1985,1985-08-06,CLADOCERA,53.60936917944899
TR,1985,1985-08-06,COPEPODA,93.19957871314487
TR,1985,1985-08-06,ROTIFERA,1.7989519217460923
TR,1985,1985-08-20,CLADOCERA,27.50755604648641
TR,1985,1985-08-20,COPEPODA,91.78303208441606
TR,1985,1985-08-20,ROTIFERA,4.694965267734516
TR,1985,1985-09-12,CLADOCERA,46.094459955297424
TR,1985,1985-09-12,COPEPODA,69.12315164730695
TR,1985,1985-09-12,ROTIFERA,1.0300659407659103
TR,1985,1985-11-15,CLADOCERA,15.198878053811839
TR,1985,1985-11-15,COPEPODA,91.24369119112232
TR,1985,1985-11-15,ROTIFERA,1.870671753348597
TR,1986,1986-01-09,COPEPODA,73.97281349404292
TR,1986,1986-01-09,ROTIFERA,2.6528983825428147
TR,1986,1986-03-04,COPEPODA,37.19697649672446
TR,1986,1986-03-04,ROTIFERA,1.0491819281430086
TR,1986,1986-04-03,COPEPODA,14.388840286217448
TR,1986,1986-04-03,ROTIFERA,0.19677642981528126
TR,1986,1986-04-22,CLADOCERA,4.2653649521523604
TR,1986,1986-04-22,COPEPODA,50.13312870536757
TR,1986,1986-04-22,ROTIFERA,0.3044902522108597
TR,1986,1986-05-07,COPEPODA,245.06276831672537
TR,1986,1986-05-07,ROTIFERA,3.15414347192779
TR,1986,1986-05-21,CLADOCERA,2.334195780902276
TR,1986,1986-05-21,COPEPODA,98.87903829458801
TR,1986,1986-05-21,ROTIFERA,7.577158497309512
TR,1986,1986-06-04,CLADOCERA,46.550395851173676
TR,1986,1986-06-04,COPEPODA,168.42164668602294
TR,1986,1986-06-04,ROTIFERA,7.627833058041442
TR,1986,1986-06-17,CLADOCERA,79.21045414129044
TR,1986,1986-06-17,COPEPODA,203.18570709329077
TR,1986,1986-06-17,ROTIFERA,30.88076440492012
TR,1986,1986-06-30,CLADOCERA,106.9225068471423
TR,1986,1986-06-30,COPEPODA,203.87293477856696
TR,1986,1986-06-30,ROTIFERA,4.0544790643375554
TR,1986,1986-07-15,CLADOCERA,47.30830703197731
TR,1986,1986-07-15,COPEPODA,183.53831162864265
TR,1986,1986-07-15,ROTIFERA,3.4975878648275835
TR,1986,1986-07-28,CLADOCERA,23.11217337358035
TR,1986,1986-07-28,COPEPODA,47.262742943550606
TR,1986,1986-07-28,ROTIFERA,1.4512658253965811
TR,1986,1986-08-12,CLADOCERA,26.099031772225672
TR,1986,1986-08-12,COPEPODA,95.61510856175778
TR,1986,1986-08-12,ROTIFERA,2.3467167049774877
TR,1986,1986-08-29,CLADOCERA,56.53127576637423
TR,1986,1986-08-29,COPEPODA,96.73579670398229
TR,1986,1986-08-29,ROTIFERA,2.0696235693745506
TR,1986,1986-09-09,CLADOCERA,4.007348695733337
TR,1986,1986-09-09,COPEPODA,5.8598841025833766
TR,1986,1986-09-09,ROTIFERA,1.337733805579319
TR,1986,1986-09-24,CLADOCERA,51.432068133954324
TR,1986,1986-09-24,COPEPODA,97.71673096133956
TR,1986,1986-09-24,ROTIFERA,1.3381225854637304
TR,1986,1986-10-06,CLADOCERA,144.24169154482277
TR,1986,1986-10-06,COPEPODA,452.9065519353622
TR,1986,1986-10-06,ROTIFERA,5.8877368307492635
TR,1986,1986-10-20,CLADOCERA,26.52287356491176
TR,1986,1986-10-20,COPEPODA,197.47468459904795
TR,1986,1986-10-20,ROTIFERA,1.935098638417979
TR,1986,1986-11-04,CLADOCERA,27.44189264566625
TR,1986,1986-11-04,COPEPODA,108.60550215925583
TR,1986,1986-11-04,ROTIFERA,1.6710300184697322
TR,1986,1986-11-17,CLADOCERA,69.04734273525054
TR,1986,1986-11-17,COPEPODA,48.84878846497545
TR,1986,1986-11-17,ROTIFERA,3.5798627628890527
TR,1987,1987-01-13,CLADOCERA,22.638946362606752
TR,1987,1987-01-13,COPEPODA,60.64104042225218
TR,1987,1987-01-13,ROTIFERA,1.7112748219647225
TR,1987,1987-02-26,CLADOCERA,6.21332689880462
TR,1987,1987-02-26,COPEPODA,74.86780714925051
TR,1987,1987-02-26,ROTIFERA,2.1585472400549555
TR,1987,1987-03-26,CLADOCERA,4.231779401348011
TR,1987,1987-03-26,COPEPODA,54.882280278002156
TR,1987,1987-03-26,ROTIFERA,2.452909298520321
TR,1987,1987-04-22,CLADOCERA,7.341796709130782
TR,1987,1987-04-22,COPEPODA,131.58126595499655
TR,1987,1987-04-22,ROTIFERA,6.129136646159024
TR,1987,1987-05-04,CLADOCERA,2.5399610884106805
TR,1987,1987-05-04,COPEPODA,122.91633609986309
TR,1987,1987-05-04,ROTIFERA,10.346726139188304
TR,1987,1987-05-19,CLADOCERA,12.60556422001246
TR,1987,1987-05-19,COPEPODA,145.02189115352218
TR,1987,1987-05-19,ROTIFERA,18.318775290323142
TR,1987,1987-06-01,CLADOCERA,52.17321728900576
TR,1987,1987-06-01,COPEPODA,145.38522177013323
TR,1987,1987-06-01,ROTIFERA,7.764231201399862
TR,1987,1987-06-12,CLADOCERA,116.08602220376162
TR,1987,1987-06-12,COPEPODA,176.6717485481838
TR,1987,1987-06-12,ROTIFERA,6.9280657781178885
TR,1987,1987-06-30,CLADOCERA,128.61966466453282
TR,1987,1987-06-30,COPEPODA,167.34052813721607
TR,1987,1987-06-30,ROTIFERA,3.086899245431899
TR,1987,1987-07-15,CLADOCERA,50.57801223504848
TR,1987,1987-07-15,COPEPODA,188.21217464430285
TR,1987,1987-07-15,ROTIFERA,3.135242619712986
TR,1987,1987-07-27,CLADOCERA,55.594804393236764
TR,1987,1987-07-27,COPEPODA,150.2166834064616
TR,1987,1987-07-27,ROTIFERA,7.183244732484183
TR,1987,1987-08-10,CLADOCERA,26.405877335380726
TR,1987,1987-08-10,COPEPODA,137.02459904190547
TR,1987,1987-08-10,ROTIFERA,2.1727468983868095
TR,1987,1987-08-25,CLADOCERA,39.29413544312382
TR,1987,1987-08-25,COPEPODA,157.55719332204976
TR,1987,1987-08-25,ROTIFERA,2.4892277634859283
TR,1987,1987-09-09,CLADOCERA,62.25648603996344
TR,1987,1987-09-09,COPEPODA,163.31014475413411
TR,1987,1987-09-09,ROTIFERA,2.6489264577192864
TR,1987,1987-09-22,CLADOCERA,63.30175437120438
TR,1987,1987-09-22,COPEPODA,181.72430239250394
TR,1987,1987-09-22,ROTIFERA,2.8981246397591405
TR,1987,1987-10-08,CLADOCERA,53.85892794142653
TR,1987,1987-10-08,COPEPODA,61.886490036213985
TR,1987,1987-10-08,ROTIFERA,4.170938454361486
TR,1987,1987-11-03,CLADOCERA,1.679277540217465
TR,1987,1987-11-03,COPEPODA,106.46617542741514
TR,1987,1987-11-03,ROTIFERA,3.0508962475553005
TR,1987,1987-11-17,CLADOCERA,26.86844064347944
TR,1987,1987-11-17,COPEPODA,39.46929455414326
TR,1987,1987-11-17,ROTIFERA,1.8608860606337505
TR,1988,1988-01-18,CLADOCERA,3.492897283652327
TR,1988,1988-01-18,COPEPODA,70.78937189325056
TR,1988,1988-01-18,ROTIFERA,2.575334358943674
TR,1988,1988-03-03,COPEPODA,73.5546608110064
TR,1988,1988-03-03,ROTIFERA,2.4984335259776262
TR,1988,1988-04-07,CLADOCERA,1.712863091021814
TR,1988,1988-04-07,COPEPODA,69.64342863759175
TR,1988,1988-04-07,ROTIFERA,1.6229640232691294
TR,1988,1988-04-28,COPEPODA,71.23441060758691
TR,1988,1988-04-28,ROTIFERA,3.6978361000662896
TR,1988,1988-05-10,CLADOCERA,4.891162370334625
TR,1988,1988-05-10,COPEPODA,140.10803861066486
TR,1988,1988-05-10,ROTIFERA,12.257972122893392
TR,1988,1988-05-23,CLADOCERA,1.679277540217465
TR,1988,1988-05-23,COPEPODA,70.138970101587
TR,1988,1988-05-23,ROTIFERA,6.5695900685939135
TR,1988,1988-06-07,CLADOCERA,9.173213735079413
TR,1988,1988-06-07,COPEPODA,89.27934844936836
TR,1988,1988-06-07,ROTIFERA,11.769031833531105
TR,1988,1988-06-21,CLADOCERA,61.82602924830798
TR,1988,1988-06-21,COPEPODA,248.33369983739098
TR,1988,1988-06-21,ROTIFERA,11.250925998295205
TR,1988,1988-07-06,CLADOCERA,70.01754441208594
TR,1988,1988-07-06,COPEPODA,246.37230041933475
TR,1988,1988-07-06,ROTIFERA,6.693956824529644
TR,1988,1988-07-19,CLADOCERA,44.157385601529064
TR,1988,1988-07-19,COPEPODA,149.97701076501505
TR,1988,1988-07-19,ROTIFERA,4.062006808663648
TR,1988,1988-08-01,CLADOCERA,88.95520267470853
TR,1988,1988-08-01,COPEPODA,112.41196069837176
TR,1988,1988-08-01,ROTIFERA,3.488945858308811
TR,1988,1988-08-15,CLADOCERA,68.22375603705571
TR,1988,1988-08-15,COPEPODA,77.6010262909134
TR,1988,1988-08-15,ROTIFERA,2.2582274609072637
TR,1988,1988-08-29,CLADOCERA,58.85992070646722
TR,1988,1988-08-29,COPEPODA,66.6357838779533
TR,1988,1988-08-29,ROTIFERA,1.6931755097454801
TR,1988,1988-09-14,CLADOCERA,22.6286556672708
TR,1988,1988-09-14,COPEPODA,94.82051052836076
TR,1988,1988-09-14,ROTIFERA,2.0430654149604184
TR,1988,1988-09-26,CLADOCERA,25.020483242346863
TR,1988,1988-09-26,COPEPODA,129.57386918893667
TR,1988,1988-09-26,ROTIFERA,3.408549070209603
TR,1988,1988-10-12,CLADOCERA,35.179362204016904
TR,1988,1988-10-12,COPEPODA,111.11650688484254
TR,1988,1988-10-12,ROTIFERA,2.5628194261837787
TR,1988,1988-10-26,CLADOCERA,16.07336176488756
TR,1988,1988-10-26,COPEPODA,84.33992421494482
TR,1988,1988-10-26,ROTIFERA,1.223422799647187
TR,1988,1988-11-07,CLADOCERA,17.812674989029937
TR,1988,1988-11-07,COPEPODA,52.42309309376871
TR,1988,1988-11-07,ROTIFERA,0.9239187126079467
TR,1989,1989-01-16,CLADOCERA,8.88337818775039
TR,1989,1989-01-16,COPEPODA,39.676668827823015
TR,1989,1989-01-16,ROTIFERA,0.4496206842089548
TR,1989,1989-02-21,CLADOCERA,11.333667934275228
TR,1989,1989-02-21,COPEPODA,24.14312693245253
TR,1989,1989-02-21,ROTIFERA,1.2058898956741098
TR,1989,1989-03-28,COPEPODA,44.711033063623624
TR,1989,1989-03-28,ROTIFERA,0.6779980657802264
TR,1989,1989-05-03,COPEPODA,27.875347533077733
TR,1989,1989-05-03,ROTIFERA,0.8675190420565638
TR,1989,1989-05-15,COPEPODA,19.10668164487104
TR,1989,1989-05-15,ROTIFERA,3.214397949287501
TR,1989,1989-05-31,CLADOCERA,1.6960703156196395
TR,1989,1989-05-31,COPEPODA,80.17542756513258
TR,1989,1989-05-31,ROTIFERA,6.461546367631536
TR,1989,1989-06-12,CLADOCERA,9.877775900899387
TR,1989,1989-06-12,COPEPODA,141.65319008995814
TR,1989,1989-06-12,ROTIFERA,6.286360598098307
TR,1989,1989-09-05,CLADOCERA,33.21957147412343
TR,1989,1989-09-05,COPEPODA,95.53212809598558
TR,1989,1989-09-05,ROTIFERA,1.4524514306061922
TR,1989,1989-10-04,CLADOCERA,28.195052185778394
TR,1989,1989-10-04,COPEPODA,97.02184960862803
TR,1989,1989-10-04,ROTIFERA,1.1272652252951625
TR,1989,1989-11-02,CLADOCERA,15.197461738968059
TR,1989,1989-11-02,COPEPODA,119.64187920615795
TR,1989,1989-11-02,ROTIFERA,1.4667314627890382
TR,1989,1989-11-13,CLADOCERA,7.528158657199995
TR,1989,1989-11-13,COPEPODA,95.35840375125088
TR,1989,1989-11-13,ROTIFERA,1.601924191747788
TR,1990,1990-01-16,CLADOCERA,9.06809871717431
TR,1990,1990-01-16,COPEPODA,49.68039276686848
TR,1990,1990-01-16,ROTIFERA,2.913029640951836
TR,1990,1990-02-21,CLADOCERA,8.342950805830434
TR,1990,1990-02-21,COPEPODA,46.238608509937166
TR,1990,1990-02-21,ROTIFERA,1.899907249481184
TR,1990,1990-05-02,CLADOCERA,1.4804223882821625
TR,1990,1990-05-02,COPEPODA,131.1299523516483
TR,1990,1990-05-02,ROTIFERA,4.339838024
TR,1990,1990-06-11,CLADOCERA,35.32624786293087
TR,1990,1990-06-11,COPEPODA,181.60538144300745
TR,1990,1990-06-11,ROTIFERA,8.613673647592593
TR,1990,1990-08-20,CLADOCERA,28.26450294296262
TR,1990,1990-08-20,COPEPODA,75.20783046581076
TR,1990,1990-08-20,ROTIFERA,1.16068157
TR,1990,1990-11-13,CLADOCERA,19.968812706455072
TR,1990,1990-11-13,COPEPODA,62.14148359785962
TR,1990,1990-11-13,ROTIFERA,1.2499258815200003
TR,1991,1991-02-20,CLADOCERA,3.889145535528451
TR,1991,1991-02-20,COPEPODA,67.17228082241142
